cik,json_transcriptid,companyid,date,qid,question,answer,q_char_len,a_char_len,qa_char_len,q_word_len,a_word_len,qa_word_len
0000028823,2713379,266767,2022-11-08,5,"Got you. And then a follow-up. Just talking about where the firm can find some incremental areas for cost cuts here. I mean your cost-cutting initiatives have been quite aggressive over the past 5 years on a post Wincor acquisition. So where are you kind of seeing lingering redundancies and just any comments there? And then as we start to think about kind of the longer-term operating model you've laid out, what's the right level of absolute OpEx and also kind of normalized gross margins in the longer-term model?","Yes. Let me start, and then Octavio can fill in. So on the OpEx side, I mean, we always want to be looking for opportunities. And where we're heading from an operational perspective, especially in transactional areas, is being digital first, get a digital solution versus outsourced manual processing, and that's going to significantly help us. And that relates back to what we're doing for indirect spend. 
We have -- so we've put incremental rigor in -- relative to indirect spend, third-party spend, bid processes and looking at eliminating waste. So we have some -- we have continued opportunity in indirect spend. And then from a people person, people perspective, it's about being efficient with the use of systems and process. 
So that all being said, where we think we will be when we reach our goal, our goal is a little more aggressive than our model in OpEx. We are targeting a $600 million OpEx number; annualized, $150 million a quarter. We haven't identified that, so it's not in that operating -- strategic operating model, but that's our ultimate goal. 
And then once you get into those digital processes, right, you don't experience wage inflation. So that's important to us as we go forward. So to answer your question directly, we're looking for $600 million of OpEx a year or $150 million a quarter.",517,1319,1836,89,225,314
0000029002,856894,266907,2015-08-06,10,"Okay. On the topic of M&A, what does the pipeline look for you guys? Have valuation expectations for targets come down? And has the pipeline changed at all?","Well, I think we, still -- M&A is still one of the major growth strategies for us. And so I'm still aggressively looking for opportunity for M&A. And with the stock going down, obviously, the expectation would be relatively going down too, but until we really get on it, I cannot make any comment.",156,297,453,28,54,82
0000029002,934222,266907,2016-02-16,18,"Got you. That's very helpful, Dr. Lu. And then in terms of utilization, can you kind of point where you are there? And then in terms of Pericom, are you seeing any opportunities to bring some of that outsourced wafer or assembly and test in-house? And what's kind of the plan there from a manufacturing consolidation footprint?","Okay, let me answer the outsource in Pericom first, okay? Pericom from wafer point of view, no, we cannot bring in because the majority of their wafer or almost -- other than the crystal and crystal oscillators, all their products is somewhere at the 8-inch and [indiscernible] type of the wafers and BCD 8-inch, so we cannot -- so we have no capability, from the wafer point of view, to bring that inside. From the packaging point of view, I would say half of the packaging, we do not. Half of the packaging, we do not have capability, okay? And again, it takes time. Because a lot of them is key customer, it takes time to get bring those in. Since Pericom has good GP, for me, it's not trying to bring inside and get the GP higher. For me, it's spend more effort to quickly prepare [ph] more market. If their GP is already somewhere around 40 something, 50%, my focus on Pericom product is open up more channel, open up more customer, do more design wins to utilize the sales -- leverage most type of sales, to have Pericom sales team to sell Diodes products and Diodes sales team sell more Pericom products. This is more important than trying to spend the effort bringing them inside to improve their GP. I think I get more benefit by cross-sell.",327,1250,1577,57,230,287
0000029332,496008,266937,2013-07-31,31,"So if you back out the $500,000 that you had in the integration cost in the gross margin, your gross margin would have been like 27.2. And I guess, the question that I have for you is, is that kind of a good run rate at this kind of volume level? And the other question I would have for you, or do you get more productivity once the integration costs are gone? And then the last question is do you think you get an improvement in gross margin if volumes intended to build?","First of all, I think the integration cost that we gave you, when you back those out, that accurately reflects a normal rate for this sales level. I would say as we grow our sales beyond that, there is going to be additional leverage. But again, that would be assuming mix basically the same as it is today. One thing we do have is a pretty wide range on both the commercial and residential side in terms of sales mix, from the high-to-low end, but assuming that says the same, we would continue to get additional leverage as we grow beyond that point.",472,552,1024,93,103,196
0000029332,712950,266937,2014-10-29,7,"Okay. And then on the commercial side, it sounds like maybe for the near term, in your business, you may have underperformed the market, but you seem to be developing a strategy, on that front, particularly with Atlas. And can you talk about, some of your plans in that business and what you think your potential is there?","Well, there also, we are in the upper end of the business. And Atlas, would be the best example of that. They're very much in the high end of the business. We certainly plan to brew new technology and new products as well as more cost-efficient modular manufacturing, to grow their business in 2015. There was a delay in their product introductions this year with the acquisition, but they have begun getting into the marketplace in the fourth quarter. And I think, you'll see them very aggressive with new, really differentiated, product. Masland Contract has grown rapidly on the modular side, continues to do so. I mentioned we had a couple of large contracts in the third quarter, in October of last year, which made the comps difficult. But our business level activity is good and we anticipate growth there going forward as well. We also just purchased Burtco, recently, and we will -- they have a unique technology that is very well-received in the hospitality business and we will be assimilating that into our hospitality business over the next couple of months. So we're attacking the commercial side on several fronts and feel like we will see growth there, just as we have on the residential side. Again, in the higher-end part of the business.",322,1256,1578,58,216,274
0000029332,798301,266937,2015-04-29,11,"Okay. So from those statements, I mean, I know you didn't confirm what I said about the EBIT margin. But it seems like you've been high 20s gross margin before. EBIT margin, you've been high single digits. Is there a reason we shouldn't think that those profitability levels are -- you can return to them? And it's particularly interesting, because as a cyclical company, a lot of companies that we invest and look at are below where they've been at prior peaks, and you're substantially higher due to the asset changes in M&A. And so, a return to profitability could be pretty powerful here. We're just trying to get a sense if those gross margin and EBIT margin targets are realistic over the next couple of years.","Yes. They are realistic. And the improvements in the gross margin should continue throughout '15 and into '16. And then, the SG&A improvements will really occur more in '16 as we get over this year's higher spending on new product development, both [indiscernible]the residential business.",716,289,1005,127,45,172
0000029644,467576,174765,2013-05-17,32,"Okay, great. And then you gave statistics that I'm not sure that I gathered exactly around PowerCore. Actually, the proprietary product you said were 30% of something. Could you repeat that statistic? And then also the follow-up question is, what portion of that proprietary product is actually PowerCore?","Brian, the statistic is 30% of the first-fit air systems that we're shipping today are proprietary. PowerCore makes up 40% to 50% of that.",305,138,443,48,24,72
0000029644,768867,174765,2015-02-24,17,And are your customers sort of saying that the business will stabilize when we get to the summer? Or is it uncertain at this point?,"On the first-fit large tractors, that -- they believe that there'll be a continuing softness. Aftermarket will be fine, but then, it'll continue to be fine on what's called the feedstock or the smaller farms dairy, those type of smaller vehicles at the current low levels. So that's how we bake it in.",131,301,432,25,53,78
0000029644,908249,174765,2015-11-25,11,"If we're thinking longer term, what do you need to see before you have confidence that the off-road end markets can turn?","We're looking to see some backlog increases and more confidence out of our OE base, looking for things like better vehicle production rates being forecast by our customers. Looking to see more of a commodities, a broad-based commodities increase, and that would be both in the ag markets and the mining markets. So anything from iron ore to corn, we would like to see, really, a return to a more positive commodities outlook. That, in turn, would then bolster the overall production rates as well as really get the mines moving again, for example. Those are just a couple of things. On the industrial side, we'd really like to see a better CapEx spend across the industrial sectors and just essentially, manufacturing utilization rates. Now one thing I would say that we look at, when we do start to see those items, we believe that the OEs will be a little bit careful to just start adding production rates. And so consequently, they'll need more than 1 month of that favorability before they start to act. So it could lag just a little bit on that first-fit side before we see the bounce.",121,1090,1211,22,193,215
0000029644,1482589,174765,2018-05-31,14,"I wanted to ask about the organic growth rate baked into your assumption for Q4 in '18. It looks like based on total revenue growth of 15% for the full year, that implies 9% growth for the Q4. What are you assuming for currency acquisitions or just organic growth?","The FX is 3% and the acquisitions are 1%. That's for the full year, George. For the full year. This is Brad.",264,108,372,49,22,71
0000029644,1683210,174765,2019-03-06,3,"Yes, looked like it didn't change much for the rest of the forward outlook. If I can slip just one more in on OE price. I know that takes more time, but we've been taking a fair amount of time, so far, I mean, you've been dealing with the inflation for 12 months now. Can you talk about what progress you've made on the OE price side, what actions you're still looking to take and what we could expect from OE price going forward?","Sure. First, I'd compliment the teams across the investor base businesses where we have worked very hard through this inflationary period, and we would suggest that we are back into a more normal type of a pricing action that the company usually sees. So we've worked successfully through that tough cycle. On the independent Aftermarket channel within Engine, we've also successfully worked through that, and I would compliment the teams worldwide that have done excellent there. So we feel very good about where we are in that space. And our OE teams have done an excellent job, really going after all of the price recovery. While we have not had 100% success on that, we still have some progress to go. We are quite a ways down the path with very noticeable success in that cycle. Still, it does not appear as though we would be able to accomplish a 100% price get-back, if you will, but good progress being made, still more opportunity and still working very hard to accomplish that.",430,987,1417,84,172,256
0000029644,2040920,174765,2020-06-08,12,"Fair enough. Moving over to Industrial now. The industrial filtration business has a few different pieces in it. The biggest piece is obviously the dust collection business, which is pretty tightly tied to industrial production. As we start back up here, should we expect to see the aftermarket part of the business to ramp up back up in line with industrial production while maybe the capital spending piece lags until capacity utilization comes back up?","Yes, that's exactly the model. It's the same on the engine side as it is on the industrial side, where you look for vehicle utilization on the engine side, you look for industrial-based production, be it whatever region of the world to pick up. And when industrial production picks up, then, of course, the aftermarket really starts to play. And you gain that confidence across the industrial-based models, and you'll see the OE piece -- or sorry, the CapEx-based pieces of our business then start to gather momentum. And it will vary by region and end market in the world, but that's exactly how the model opens up.",455,616,1071,75,108,183
0000029644,2107804,174765,2020-09-03,9,"Okay. And looking at kind of the run rate OpEx dollar of $1.5 million in the fourth quarter, how much of that -- is that primarily temporary costs that have been taken out? Or are there some permanent costs that have been taken out there as well?","I mean we haven't had any like big restructurings or permanent cost structure changes. We have been obviously working hard to control all our expenses. We do get some benefit from travel restrictions that are in existence in the world today. And we've been working hard to control our discretionary expenses that we could still spend because we're really trying to protect those investments that we're making to help drive the longer-term success of the company. So Joe, I'll just add a little bit of color. So if you just look at the macro level from the way we're approaching this, we're playing a long-term game here. And our people around the world are doing a fantastic job at controlling what they can control, the discretionary expenses, while the company continues to invest in the long-term strategy, and the controlling of the expenses right now is allowing us to play offense where we can play offense. And so that's how we're looking at it, and we would congratulate and thank all the employees around the world for doing just an excellent job.",246,1056,1302,47,182,229
0000029644,2107804,174765,2020-09-03,15,"That's actually very, very helpful. And then just one other question on CapEx. You mentioned it's going down, and I'm sorry if I missed this. But is there a percentage of that that's just temporary in response to the pandemic? Because I know you had some big project in, but I was just wondering what the -- kind of what the mix was there and how we should think about it over the long term.","Yes. I think you had it right. So we had been -- and I said that we were in a period of high investment as we had many projects that were in flight, and we are happy to report that we've completed the majority of those projects. And so our investment will come way down. And next year, we're going to be really focused on driving the optimization of those projects instead of bringing in new equipment. So it's a great time for the company in that we get to fine-tune the things we already have and drive improvements from that versus having to invest additional dollars, which is why we expect a strong cash conversion in FY '21. And just maybe a little bit of color. So people often will try to connect the dot of the pandemic equating to our CapEx-based reductions here this fiscal year, and that's not really what you're seeing in our behavior. Remember, the past 3 years, we've had a significant run-up based upon our strategic plan to optimize our supply chain internally. And so we are now coming to the end of that pretty significant investment. And now we'll be essentially shuffling the deck internally to continue to expand our gross margins and optimize our supply chain. So the fact that we have less CapEx this fiscal year is less connected to the pandemic and more to our strategic priorities and what we're executing longer term.",391,1345,1736,75,243,318
0000029644,2163557,174765,2020-12-03,13,"Okay. Then a question on inventory. I think, Tod, in your comments, you mentioned that the OEMs were still tweaking inventory levels. Do you feel like there's still a little destocking in the OEM channel? I think for the last quarter or 2, you've said the Aftermarket is pretty much flat. And with the prospect here that we're going to see sequential growth in your end market demand, should we also start to see some restocking, both at the distributed and OEMs?","Nathan, I actually visited customers in the quarter here on the independent channel, and I would tell you that I feel comfortable that it's at pull-through levels. I'll be with more customers tomorrow. So I would say the independent channel is pretty stable. On the OE side, you get a little bit of fits and starts with that. And so that's why the word tweaking, if you will. The end of the year is here now in December. They typically do some balance sheet management, pull it out. We see the comeback and then the bounce in January, et cetera. so net-net, it's just small movements, but it feels like the pull-through. The one place where we are starting to feel a little bit of pickup and you can see some restocking is China, but that's really driven by our personal share gains.",463,783,1246,82,143,225
0000029644,2348200,174765,2021-06-02,5,"Fair enough. That's helpful. Maybe a question on price cost here. You guys had some fixed-price contracts, particularly the OEM Engine side, and has the balance, obtaining pricing with driving customers towards more of your proprietary products that generate better revenue and better retention over time. I got a hint on today's comments that you're maybe being a little more aggressive with pricing this time around than you were in 2018, which is reasonable, we've got significantly more inflation. Can you talk about how you're balancing those 2 things? And if you are being a little more aggressive on pricing this go around?","Sure, Nathan. This is Tod. So if you just split our company into that OE first-fit side, which is 35% of revenue, 65% on that replacement parts or project-based activities, you're right. On the 65% of the corporation, we are being aggressive. There are pricing activities in-flight everywhere in the world as we speak. We will start to see those coming. Early next fiscal year, they will be in effect. I do want to caution, though, that we do have to work through some backlogs to see the new pricing actually take effect and then start to leverage, right? But we are being more aggressive with the pricing, to say mid-single-digit to low double-digit based increases, dependent upon the business.
With regards to the OE side of things, the OE-based conversations with the bumps of as much as 50% of business expansion on the OE side has really taken all the energy of both our customers as well as us to coordinate more of the demand satisfaction, if you will, rather than the pricing conversation. Some pricing conversations are happening. And you're right, they are absolutely more aggressive than they have been in the past. And it is a better environment than perhaps we've ever felt on the OE side, relative to being able to enact pricing actions. But as you know, and as we've talked about many times, they'll likely stretch out longer than the options that we have in-flight with regards to that 65% of our corporation.",630,1427,2057,103,249,352
0000029644,2701436,174765,2022-12-01,20,It sounds really exciting 5 years from now. And then maybe shifting a little bit to the competitive landscape. So Cummins announced their intention to spin the filtration business. I was just curious what that -- how that will impact your business.,"It's a great question. It's interesting. We're all going to learn how this plays out over time. But I would tell you that Donaldson's strategy, our #1 choice is to be a technology-led filtration company. We have been developing new filtration technologies for decades, actually, for 107 years, okay?",248,299,547,42,49,91
0000029669,721016,91797,2014-11-05,4,"Tom, I was wondering if I could ask you a follow-up question on the logistics piece in Strategic Services. It seems like overall, the revenue in the broader segment accelerated in the third quarter compared to where it was in the first half of the year. And I think you alluded in your prepared remarks the logistics component being a big piece of that. So what's going on there? What are you excited about?","Sure. I'll let Dan Knotts take that, and we'll go from there. Jamie, from a distribution services standpoint, we continue to -- our team there continues to do a tremendous job of both broadening the capability set, the offering that we are deploying in support of our customers' transportation and logistics  requirements. The team there from -- expanding, whether or not it's our brokerage service, our DLS Worldwide services, our co-mailing services in support of our customers in rising postal increases, working very, very closely with our customers on the expedited freight side as well. That segment, that offering within the company is doing a tremendous job of continuing to expand that offering and continue to further penetrate within our existing customer base, and we expect that to continue going forward.",407,818,1225,74,131,205
0000029669,1329447,91797,2017-11-01,10,Could you talk a little bit about some of the start-up costs and how we might think that those dwindle a bit way down as we go forward with the company?,"Yes. The start-up costs really kind of elevated in second quarter, and we continue to see them in third quarter. They weren't unanticipated for us this quarter as we issued our most recent guidance. But we've effectively started up a brand-new manufacturing facility in the second and third quarters. We have about 3,700 employees that have been hired and trained and are now producing. So the bulk of the start-up costs really are done in third quarter. I will say that there's perhaps just a little bit of inefficiencies that we'll still incur in fourth quarter as the work is still a little bit newer to these employees. But unlike second and third quarter, we've got much more revenue that's being produced in that facility now, whereas, it was only start-up costs in second quarter and mostly start-up costs in our third quarter.",152,834,986,31,143,174
0000029669,1409699,91797,2018-02-28,1,"Good performance in International. I guess that's driven by the -- all the -- the money you've been putting into ramping up that facility in Asia, and I assume it's that customer that you had mentioned previously, that -- the main driver of the International growth there.","Yes, absolutely it is. That revenue really started producing at the very, very tail end of third quarter, but we did have a full fourth quarter impact, so you'd see that increase coming through.",272,194,466,47,34,81
0000029669,2120945,91797,2020-10-28,8,"That's great. That's very helpful. And then on the top line, as far as the fourth quarter organic revenue guidance is concerned, like how are you thinking about the year-over-year trends being a little softer in fourth quarter versus what you saw in the third quarter. Are there any onetime issues we should be aware of that are less favorable in 4Q versus 3Q? Or is it just your conservatism in terms of pace of economic recovery getting choppy in your markets that's leading you to guide for organic revenue trends to be a bit weaker versus 3Q?","Yes. I think -- it's Dan. I think the way I would describe that is, as we sit here today, we are giving our best snapshot of what we think the fourth quarter -- the range of what the fourth quarter is going to look like. And if you think about our business mix and our business profile, there are some components of that, that are fairly predictable. If you think about statements -- monthly statements as an example, that business is on the more predictable side. But if you think about our commercial print, digital print, that's a daily transactional order flow. Or if you think about even forms and labels type business, that's a daily inventory pull from a client standpoint. We really have a very short-term visibility to client demand. 
 
So at this point in time, we're taking the -- providing the range that we think is most appropriate. Relative to the year-over-year comparisons, Terry had mentioned Census in Q3, Q4 last year was strong. Census is not here in Q3 and Q4 of this year. So that is a year-over-year comp, not a significant quarter-over-quarter comp change. So the -- it's very uncertain. We're all reading the news, seeing the resurgence of COVID. We're seeing economies in states and counties and cities and towns, greater lockdowns, et cetera. Consumer spending in the fourth quarter is going to be a critical component of this as well. So very hard to predict in this uncertain volatile environment.",546,1427,1973,98,249,347
0000029669,3499981,91797,2020-04-29,1,"So obviously, you covered a lot of ground in the prepared remarks, and thank you for that. But just a couple of follow-ups, if I could. And I know that you're reducing your capital spending, CapEx. And any sense there as to the magnitude of the cuts that you're expecting?",The reductions in capital?,272,26,298,50,4,54
0000029669,3499981,91797,2020-04-29,4,"Excellent. And then, Terry, you mentioned the CARES Act, giving you a little benefit on the tax side there. Any other pieces of that act that could impact your business good or bad in the near term?","Yes. I mean, certainly, the tax benefit for the higher deductibility certainly had a nice impact in first quarter because it was retroactive back to 2019. So we effectively got to record the entire benefit from 2019 into first quarter. That benefit does extend for 2020 as well, so the 2020 portion of that will continue to create benefits for us. Most of the loan programs and such were too big for participating in any of those opportunities or benefits. We are -- we do have some opportunities to extend some of our tax payments with kind of the revised deadlines. The most notable ones are the extension of the kind of the first quarter estimated payments. That's all been deferred to July. So there's been some shuffling on timing. But the only thing that has a permanent reduction versus a timing of payment opportunity only is the deductibility of the interest.",198,868,1066,37,152,189
0000029905,443112,174901,2013-04-17,32,"Yes. Okay. That's very helpful. And just as a follow-up on Comm Tech, your commentary on preparing in 2Q for a very active second half, can you just help me understand when you're saying preparing it? Should I assume additional cost inputs in that? Or am I looking at that the wrong way?","No, I think if you look at any incremental cost inputs in the second quarter, it will be related to additional restructuring and some integration activities that we want to undertake in the second quarter. When I say preparing for the second half, the second half is a big period. It's going to be a significant growth period for Comm Tech, especially in Consumer Electronics. I think I mentioned earlier that, we see growth in the second quarter in our Consumer Electronics business of mid-teens, maybe almost 20%. The growth in the second half of the year is even more significant. I don't -- I can't tell you an exact number, but I would tell you that the revenue split between first half and second half in our Comm Tech business is probably very close to 45 in the first half and 55 in the second half, and that sort of underscores my earlier comment about getting prepared for some accelerated activity in the second half of the year.",287,940,1227,53,169,222
0000029905,485298,174901,2013-07-18,9,"Just following up maybe on that theme and just thinking about capital deployment. As Brad noted, I guess you're on track for the share repurchase for the year. But was there any particular reason you kind of stepped back in this quarter? The deals sound like they were small. Seems like you would have been able to actually do a lot more than you did.","You're talking about the acquisitions, Jeff, or the share buyback? No, I think the question was why was a share repurchase activity thin in the second quarter?",351,159,510,65,27,92
0000029905,529345,174901,2013-10-17,29,"Okay. Even though you're still continuing to see some weakness in the Northeast, are there pockets geographically where you're seeing some strength as we enter the fourth quarter?",Especially outside of the U.S.,179,30,209,28,5,33
0000029905,924314,174901,2016-01-26,4,"Just a question on pretty good Industrial performance. Printing & ID, could you give us some color? Because it seems you guys did quite a bit better than Danaher reported this morning.","Well, we had a -- as I reported, we had a very strong fourth quarter at Markem-Imaje. Organic growth for Markem-Imaje in the quarter was 4%. We actually ended up for the entire second half at 4%. We ended up at 5% organic for the full year. But on top of that, we had very strong performance from MS, our textile printing business. And interestingly enough, we didn't get any contribution from my higher-margin acquisition, JK, in the fourth quarter because of our AD&A charges, but we were quite pleased with the performance of the Printing & ID platform in the fourth quarter.",184,578,762,32,103,135
0000029905,924314,174901,2016-01-26,29,"Yes. No, that's helpful. And then in terms of -- I mean, now that we're down to 30, I mean, have you seen any change in behavior on the production side in terms of these uncompleted wells or anything else in the various basins?","We're monitoring that pretty closely. We continue to see what is the industry DUCs, drilled but uncompleted. We continue to see the DUCs inventory build during the third and fourth quarter. That's always hard to forecast. It is -- for us, it's something that we've looked at in sort of our rearview mirror as the data gets released. But we do know that the activity is quite different between the basins here in North America. West Texas or the Permian Basin is starting to see some increased completion of drilled but previously uncompleted wells. We're not seeing that in the other basins. And that's our fourth quarter comment. That's not our first quarter comment.",227,668,895,44,114,158
0000029905,1010149,174901,2016-07-21,30,"Okay, okay. I'll leave it there. But I must admit, I kind of agree with the second half versus first half on Fluids. We can't get the $100 million of sales ramp up, but we'll follow up off-line.","Yes. Thank you very much for joining us for the second quarter earnings call. In advance, I'll apologize for any people who didn't get on. We tried to get more calls on, but they kind of dragged on a little bit. So I will follow up with you later in the quarter, and we look forward to talking to you in the third quarter. Thanks a lot. Bye.",194,341,535,38,68,106
0000029905,1161146,174901,2017-03-22,28,And nothing unusual in seasonality in 2Q we should be thinking about?,"No, it should be a normal seasonal year.",69,40,109,12,8,20
0000029905,1174321,174901,2017-04-20,24,"I'm not sure you mentioned anything -- or if you did, I apologize, but did you mention anything about your M&A plans for the rest of 2017, the backlog, with how things are tracking in that regard?","Yes. We've -- I guess, I would give you a similar comment that I've shared on previous calls. We remain very active in looking at some of our targets and having discussions with companies that have been on our target list for 2, 3 or sometimes 10 years. I -- we announced a small acquisition, I guess, it was in April. Yes, in April. Early April, with respect to our digital textile printing initiative. Don't expect anything significant from us in M&A over the next 3 or 4 months, Scott. But you may see us close on a couple of smaller deals sort of reflective of the size that you saw in this announcement earlier this month.",196,627,823,37,117,154
0000029905,1773962,174901,2019-07-18,31,"Okay. Yes, that makes sense. And then maybe my quick follow-up here, I guess, just to make sure I understand, the impact that ITMA had on the quarter, I think you guys had roughly 50 basis points of growth to the whole portfolio, so call it, 100 to 150 on the actual segment. Is the right way to think about it then, call it, 2Q growth, would've been more like 3% in the segment and maybe that's our starting point within expectation?","It is higher than that. Yes. We would have rounded up, Joe. So -- but at the end of the day, it would have been 3.5% or... To 4%. Or slightly in excess of 3.5% to 4%. Yes, to 4%.",434,178,612,82,40,122
0000029905,1939679,174901,2020-03-12,17,"Right. Right. Okay. And as far as the margin there, any opportunities around more favorable price cost this year, given what's happening -- what's happened to raws, maybe a comment across the portfolio. But usually, I think of refrigeration as being pretty exposed or not necessarily exposed in a bad way, but certainly levered to that kind of dynamic?","Sure. Well, look, I mean, even with a, let's call it, flat top line, we are looking for a step-change in price cost on the back of the investments we're making, number one, particularly refrigeration. I can't size on raws yet because that's new news. So we're -- believe me, to the extent that we can take advantage of prices coming down in sheet metal and over in cast iron, we'll take that into account and squeeze as much as we can. But right now, I can't size it for you.",352,475,827,59,91,150
0000029905,1946652,174901,2019-03-06,35,Okay. And what percentage of the savings coming in are coming in this segment?,I don't think we disclose that. You're going to have to kind of proportionalize the total 100.,78,94,172,14,17,31
0000029905,1948300,174901,2019-10-17,35,"Just wanted to follow up on the China Fluids discussion. Can you help size maybe the benefit that you've had from this pre-buy? I don't know how else to call it, but ahead of regulatory changes.","No. I can just tell you that our estimates for Q3, we did better than we would have thought in terms of timing. Whether we can squeeze out some more growth in Q4, it remains to be seen. But we consider it to be a headwind going into '20 just because of the end of the transition. But I can't size it.",194,300,494,36,62,98
0000029905,1949629,174901,2019-03-19,4,"And then in terms of, I think, sort of basic analysis that we do for businesses other than, I think, supermarket refrigeration, we sort of find that your earnings are maybe 20% below, I would call, best-in-class peers. I think in some cases, it's the market structure, but when you do your internal benchmarking analysis, what kind of a gap do you see between yourselves and your best-in-class peers?","Look, we've done and continue to do benchmarking of the portfolio and that requires it almost to be done at the operating company level. It was relatively clear early on where the biggest gaps are. As you mentioned, the retail refrigeration, I think, is a different driver what's causing the issues in terms of the profits there. I mean, quite frankly, its profit margin is best-in-class, but I'm not entirely happy with it where it is, but the fact of the matter is retail refrigeration has been under some amount of pressure for the last 24 to 36 months depending on where you are at the starting point. The balance of the portfolio benchmarks quite well with the exception of the retail fueling portion of the portfolio, and that's why in September when I made the first Capital Markets presentation, we called out the 2 specific pieces of the portfolio that we believed that we had to intervene on because there was a significant gap in terms of the performance. There's a couple of ways of going about it. I guess, we can deal with that in follow-up questions, but I think that we're right -- relatively forthright to come out quickly and say there's 2 material pieces, the portfolio that we've got to get a plan in terms of change of the dynamic and we gave margin targets, which are significantly greater where they exited 2018. So it's -- it should be relatively simplistic to do the math in terms of if we're successful in meeting those targets, what it means from an EPS point of view.",400,1495,1895,69,268,337
0000029905,1989695,174901,2020-05-13,11,Okay. Great. That's clear. So maybe moving forward and just kind of going into the segments and starting with DFS first. So actually getting a question from the audience here. And how do you -- how are you viewing the refueling business in like a post-COVID-type world? Is there are some likelihood that less mass transit and more people driving is going to essentially be a trend that emerges that could benefit this business over the long term?,"That's a good question. And I think it's too early to tell. The way that we look at this business is we're managing right now. Put COVID aside. I think our performance in Q1 was actually quite good, and that was driven by EMV adoption rates. As you know, Visa and Mastercard have now postponed the deadline to April. So what you're living through was a pull forward in Q4 and Q1 now because of lobbying on the behalf of the retail fueling that deadline date has been postponed for 6 months.
Quite frankly I don't think that moves the needle one way or the other for us, right, because it was always going to be a little bit choppy in terms of the implementation period. So we look at this business that this so-called EMV cliff was never going to be something that was insurmountable. We'll maximize the profits while we go through the transition in North America, just as we did during the transition in Europe. But I think it's a bigger story around the retail complex. We're -- our underground business is as large as the above-ground business. And the underground business is largely driven by the regulatory environment, which we don't expect on a global basis to be held back at all.
So overall, we'll see what happens structurally with due to COVID. But right now, we're just trying to execute, and then right now dealing with at least on the underground side, some amount of delay in terms of our ability or our customers' ability to conduct operations on some of their sites depending on the region.",446,1508,1954,78,272,350
0000029905,2085591,174901,2020-07-22,17,"So Rich, you guys did provide like a lot of great color on Slide 9 on what your expectation is kind of for the rest of the year. But I guess just from a magnitude standpoint, can you help provide maybe just a little bit more color on how June actually trended from a magnitude perspective and whether that just persisted into July?","Well, look, I mean, as I mentioned earlier, June was materially better than April, but April, I hope we don't see again anytime soon. I mean April and May in certain of our businesses, which is a function -- a lot of this issue about the declining backlog. I mean we weren't shipping anything and we weren't getting any orders either. So when we were looking at this decision about reinstituting guidance for the full year, I think that we've got a good playbook and in control in terms of the operating cost side, but it was almost entirely contingent upon how June was, how June manifested itself. And June came in both on a bounce-back in the order rates and in terms of absolute profit that portends well for Q3. So Brad's got the joke. If we can just keep having Junes from here on out, we'd probably be in good shape for the balance of the year. So that's color I can give you on it.",331,889,1220,63,168,231
0000029905,2146648,174901,2020-10-20,15,"Okay. And then I did want to ask you about Wayne, Tokheim. Vontier just went public and they talked about 2020 is the peak year for EMV. You talked about EMV being strong this quarter as they did. I'm curious if you would concur with that. 
So 2021 is an absolute revenue drop-off. And strategically, is Wayne considering, say, branching into electric vehicle infrastructure to diversify the petroleum footprint to a greater extent? I know you've got this alliance with ChargePoint. It doesn't look like there's a revenue or profit sharing mechanism with that. But what are your thoughts, Rich, just strategically on -- and I realize EMV is very far out, but markets discount the stuff and worry about it sooner versus later? Like how are you thinking about it?","John, I don't want to take away from all of the effort that the management team is undertaking right now to prepare for this Investor Day in November, which should answer all of the questions that you just asked. 
I think that the only thing that I will say that there was some talk about sizing the headwind for '21. I would caution you that EMV is a North American phenomenon, and our exposure in terms of the North American market is different than -- so I think you have to size that appropriately, and that our product mix between aboveground and belowground is significantly different. 
We've been carrying around a pretty weak belowground market this year, right? We had talked about the headwind of double wall for China when we give the guidance of this year, but then you ran into COVID with access rights and construction and everything else. 
So at the end of the day, sure, margins are up. Some of that is driven by EMV demand for sure, but I don't want to take away from the productivity improvement that the management has done here that has driven margin accretion, despite the top line. 
So what our thoughts are in '21, and I'll leave it to November when we get to it, is that the EMV headwind is manageable to the extent that the belowground business returns to growth in '21.",761,1295,2056,131,235,366
0000029905,2238936,174901,2021-03-17,3,"Got you. So maybe another thing, retail refrigeration improvements. Can you talk about the benefits you will see from the $40 million on automation project in retail refrigeration? What's the payback period? And when should we start to see benefits from the P&L?","You'll see the benefits in the P&L this year. The payback period, I'd have to go and refresh it. It's within 3 years at steady state. It's, I'd say, 87% operational right now. So we're doing some amount of manual work in terms of line feeding and everything else. But the balance of all of the operation has been stood up.  
The big trick was to build the backlog to run continuous operations. And I'll give you an update in terms of where we are. We exited '20 with a healthy backlog. That backlog has actually increased year-to-date. So despite the fact that we're -- this is a business from a seasonality point of view. You don't expect a lot of activity in Q1 and Q4. Despite that, we are and have been producing and shipping in Q1. So we're getting the fixed cost absorption benefit of that. And the backlog continues to build. So we did 12% margin in that business in Q3 of last year. Under current course and speed, I would expect to exceed that in Q3 of '21.",262,966,1228,43,182,225
