json_transcriptid,companyid,date,assigned_cik,is_clean1,n_components_total
2474691,28606,2021-11-15,0000037785,True,51
2478918,268799,2020-11-10,0000031462,True,8
2501519,254131,2017-03-06,0000009892,True,38
2502838,263171,2022-02-22,0000023111,True,45
2506268,268363,2022-02-24,0000031791,True,48
2507437,248095,2022-02-24,0000002809,True,76
2512237,253018,2014-11-18,0000008858,True,75
2514398,171649,2021-03-02,0000014930,True,36
2515011,28606,2022-03-02,0000037785,True,55
2519181,173840,2022-03-08,0000024741,True,61
2519457,28606,2022-03-08,0000037785,True,36
2520668,253018,2022-03-09,0000008858,True,45
2525865,260583,2022-03-16,0000019584,True,40
2529542,274715,2022-03-23,0000040704,True,46
2543994,353020,2022-04-26,0000016868,True,87
2553658,274715,2022-05-04,0000040704,True,56
2560809,28606,2022-05-10,0000037785,True,22
2570473,262125,2022-05-16,0000021535,True,91
2572915,251704,2022-05-18,0000007084,True,27
2573058,884393,2022-05-18,0000016875,True,51
2574635,28606,2022-05-18,0000037785,True,72
2580963,28606,2022-05-23,0000037785,True,45
2582375,175749,2022-05-31,0000033185,True,59
2583428,175749,2022-06-01,0000033185,True,84
2585864,248356,2022-06-07,0000002969,True,26
2587326,267555,2022-06-09,0000030625,True,32
2588102,260149,2022-05-25,0000018926,True,78
2589744,274715,2022-06-15,0000040704,True,56
2590913,258458,2022-06-15,0000016732,True,67
2594158,274715,2022-06-29,0000040704,True,77
2594416,274715,2022-06-29,0000040704,True,4
2595569,251411,2022-06-09,0000006281,True,81
2599768,89450,2022-06-01,0000021076,True,36
2606996,884393,2022-07-28,0000016875,True,64
2607803,248095,2022-07-28,0000002809,True,111
2625770,261171,2022-08-09,0000020520,True,75
2628151,252033,2022-08-10,0000008063,True,32
2633653,261171,2022-08-05,0000020520,True,50
2642265,274715,2022-09-06,0000040704,True,46
2643629,265253,2022-09-07,0000026172,True,37
2648153,353020,2022-09-14,0000016868,True,51
2649989,274715,2022-09-21,0000040704,True,61
2650246,274715,2022-09-21,0000040704,True,4
2654783,174336,2022-08-10,0000026780,True,27
2657077,175749,2022-09-14,0000033185,True,46
2662360,3023697,2022-10-25,0000007431,True,73
2668834,248095,2022-10-27,0000002809,True,63
2679160,174901,2022-11-08,0000029905,True,40
2681662,248356,2022-11-09,0000002969,True,25
2699728,174336,2022-11-29,0000026780,True,39
2700080,261171,2022-11-30,0000020520,True,32
2700675,884393,2022-12-01,0000016875,True,29
2701080,260149,2022-12-01,0000018926,True,43
2701447,248356,2022-11-29,0000002969,True,56
2705756,251411,2022-12-07,0000006281,True,39
2711908,274715,2022-12-20,0000040704,True,56
2711975,274715,2022-12-20,0000040704,True,4
2717060,175749,2022-12-06,0000033185,True,48
2719757,251704,2022-12-05,0000007084,True,66
2844110,175749,2022-11-17,0000033185,True,57
2873709,34668,2022-02-24,0000034067,True,87
2998621,253018,2020-12-07,0000008858,True,44
3056864,265253,2022-02-23,0000026172,True,71
3086743,266907,2022-06-02,0000029002,True,30
3121920,171604,2022-11-08,0000015615,True,35
3353698,248450,2019-05-08,0000003453,True,41
3487647,358944,2021-03-10,0000016160,True,37
3493773,175749,2022-07-21,0000033185,True,97
3496543,174336,2020-04-30,0000026780,True,63
400523,273276,2013-01-07,0000038074,True,2
401314,254131,2013-01-09,0000009892,True,31
402182,260583,2013-01-10,0000019584,True,5
402664,415118,2013-01-15,0000030831,True,17
403896,250788,2013-01-22,0000006284,True,12
405274,253018,2013-01-24,0000008858,True,77
410290,262937,2013-02-05,0000023194,True,5
417971,415118,2013-02-13,0000030831,True,20
420707,258458,2013-02-20,0000016732,True,17
431126,265386,2013-03-05,0000026324,True,30
431234,174765,2013-03-11,0000029644,True,6
432065,268799,2013-03-12,0000031462,True,10
432074,268363,2013-03-12,0000031791,True,8
432232,119033497,2013-03-12,0000036047,True,7
437937,174336,2013-03-27,0000026780,True,30
448311,253018,2013-04-25,0000008858,True,89
449100,248095,2013-04-26,0000002809,True,82
456497,268053,2013-05-02,0000030554,True,191
459509,268053,2013-05-07,0000030554,True,24
462495,248356,2013-05-07,0000002969,True,14
466624,884393,2013-05-16,0000016875,True,35
467914,261171,2013-05-14,0000020520,True,65
468315,119033497,2013-05-16,0000036047,True,49
468932,270820,2013-05-21,0000034408,True,33
470172,268053,2013-05-22,0000030554,True,7
470343,248356,2013-05-22,0000002969,True,21
471187,251411,2013-05-23,0000006281,True,34
475239,171604,2013-06-06,0000015615,True,17
475403,1462309,2013-06-05,0000004127,True,15
477352,174336,2013-06-13,0000026780,True,36
484526,252551,2013-06-19,0000039677,True,14
488959,248095,2013-07-25,0000002809,True,88
500263,253018,2013-08-07,0000008858,True,79
510442,256839,2013-09-03,0000014693,True,18
510556,251411,2013-09-03,0000006281,True,52
511338,258458,2013-09-04,0000016732,True,7
512139,1462309,2013-09-04,0000004127,True,25
514082,119033497,2013-09-10,0000036047,True,31
514196,254131,2013-09-10,0000009892,True,44
516993,253018,2013-09-11,0000008858,True,74
517061,260583,2013-09-11,0000019584,True,37
523223,26893,2013-09-27,0000023217,True,17
533490,253018,2013-10-24,0000008858,True,112
534819,248095,2013-10-24,0000002809,True,73
535153,267761,2013-10-28,0000030305,True,75
540208,304260,2013-11-01,0000007332,True,112
550377,174336,2013-11-13,0000026780,True,75
551100,248356,2013-11-14,0000002969,True,10
551427,268053,2013-11-14,0000030554,True,12
553280,119033497,2013-11-18,0000036047,True,61
555531,304260,2013-11-22,0000007332,True,20
558191,248356,2013-12-03,0000002969,True,15
558361,251411,2013-12-03,0000006281,True,22
559415,258937,2013-12-04,0000017843,True,37
559802,28606,2013-12-03,0000037785,True,17
560665,174765,2013-12-05,0000029644,True,26
562234,248356,2013-12-11,0000002969,True,16
566496,23557,2014-01-13,0000030697,True,4
568063,174336,2014-01-14,0000026780,True,39
568147,260583,2014-01-15,0000019584,True,3
568893,250788,2014-01-16,0000006284,True,2
571034,253018,2014-01-23,0000008858,True,101
582343,253018,2014-02-12,0000008858,True,79
587013,265253,2014-02-19,0000026172,True,53
587313,171604,2014-02-19,0000015615,True,63
589217,884393,2014-02-19,0000016875,True,74
593445,91797,2014-02-26,0000029669,True,37
601303,268053,2014-03-12,0000030554,True,10
602286,260583,2014-03-12,0000019584,True,9
607843,368807,2014-03-31,0000016859,True,35
608858,267092,2014-04-03,0000029834,True,5
623868,34668,2014-04-29,0000034067,True,68
623944,266937,2014-04-30,0000029332,True,18
626579,32650,2014-04-29,0000006885,True,41
638158,251335,2014-05-14,0000007039,True,38
640379,251050,2014-05-07,0000006845,True,89
642500,251995,2014-05-22,0000008146,True,62
645616,254131,2014-06-02,0000009892,True,55
665337,266937,2014-07-28,0000029332,True,31
673420,248095,2014-07-31,0000002809,True,93
676391,253018,2014-08-06,0000008858,True,77
684333,368807,2014-08-14,0000016859,True,85
685002,255524,2013-08-21,0000033769,True,31
689744,262937,2014-09-03,0000023194,True,12
690651,248095,2014-09-04,0000002809,True,8
695914,176102,2014-09-16,0000035214,True,10
696245,261171,2014-09-16,0000020520,True,69
696497,28606,2014-09-17,0000037785,True,12
701770,884393,2014-10-02,0000016875,True,154
708775,253018,2014-10-23,0000008858,True,98
709882,304260,2014-10-24,0000007332,True,108
711893,34668,2014-10-28,0000034067,True,79
727539,172131,2014-11-11,0000016040,True,10
729437,251050,2014-11-12,0000006845,True,32
736619,268799,2014-12-02,0000031462,True,35
737434,267555,2014-12-03,0000030625,True,41
739400,174901,2014-12-08,0000029905,True,109
740855,248356,2014-12-11,0000002969,True,18
741741,415118,2014-12-16,0000030831,True,41
744241,252588,2015-01-09,0000008947,True,68
745339,254131,2015-01-13,0000009892,True,45
746352,258133,2015-01-15,0000019446,True,2
748492,253018,2015-01-22,0000008858,True,115
759232,253018,2015-02-10,0000008858,True,70
762157,248095,2015-02-12,0000002809,True,64
764182,415118,2015-02-17,0000030831,True,13
765091,266937,2015-02-18,0000029332,True,35
765290,171604,2015-02-18,0000015615,True,60
766905,248356,2015-02-19,0000002969,True,47
772527,268053,2015-02-26,0000030554,True,35
773337,304260,2015-02-27,0000007332,True,79
775515,173840,2015-03-03,0000024741,True,65
775734,251411,2015-03-03,0000006281,True,47
776533,268799,2015-03-04,0000031462,True,12
776846,265253,2015-03-04,0000026172,True,57
778344,32650,2015-03-05,0000006885,True,105
781033,268799,2015-03-11,0000031462,True,10
787639,248356,2015-03-31,0000002969,True,112
787667,174336,2015-04-01,0000026780,True,16
793685,253018,2015-04-23,0000008858,True,92
798301,266937,2015-04-29,0000029332,True,37
802230,248095,2015-05-01,0000002809,True,56
814489,415118,2015-05-13,0000030831,True,10
816737,260583,2015-05-07,0000019584,True,26
820145,251335,2015-05-20,0000007039,True,39
820591,268799,2015-05-19,0000031462,True,8
821211,268799,2015-05-20,0000031462,True,13
821555,884393,2015-05-20,0000016875,True,59
824348,252978,2015-06-03,0000008818,True,25
824941,91797,2015-06-04,0000029669,True,4
825175,171604,2015-06-04,0000015615,True,12
828801,268363,2015-06-11,0000031791,True,60
829157,260583,2015-05-12,0000019584,True,36
829207,268363,2015-05-13,0000031791,True,22
834470,89450,2015-06-10,0000021076,True,21
841432,266937,2015-07-29,0000029332,True,38
847234,248095,2015-07-30,0000002809,True,68
850351,253018,2015-08-05,0000008858,True,74
856888,174336,2015-08-11,0000026780,True,35
856902,263686,2015-08-11,0000024491,True,19
858192,415118,2015-08-12,0000030831,True,10
862516,262937,2015-08-05,0000023194,True,91
865184,251411,2015-09-08,0000006281,True,91
866217,274715,2015-09-09,0000040704,True,22
866359,262937,2015-09-08,0000023194,True,9
868829,252978,2015-09-16,0000008818,True,16
869255,353020,2015-09-16,0000016868,True,44
869411,28606,2015-09-16,0000037785,True,22
870715,254131,2015-09-17,0000009892,True,44
873406,263686,2015-09-29,0000024491,True,27
893707,262937,2015-11-04,0000023194,True,64
899989,248356,2015-11-10,0000002969,True,23
900158,250710,2015-11-09,0000005768,True,44
901517,260583,2015-11-11,0000019584,True,7
906064,26893,2015-11-18,0000023217,True,73
907538,248095,2015-10-29,0000002809,True,93
907823,266767,2015-11-23,0000028823,True,30
907823,266767,2015-11-23,0000028823,True,30
908893,251411,2015-12-01,0000006281,True,26
908991,268799,2015-12-01,0000031462,True,32
910340,265253,2015-12-02,0000026172,True,37
911111,265154,2015-12-03,0000026076,True,75
911271,256893,2015-12-04,0000014707,True,20
913984,252978,2015-12-10,0000008818,True,29
914472,174901,2015-12-15,0000029905,True,65
915192,415118,2015-12-17,0000030831,True,32
918860,260583,2016-01-14,0000019584,True,9
923266,253018,2016-01-28,0000008858,True,82
933029,248095,2016-02-11,0000002809,True,75
933178,415118,2016-02-11,0000030831,True,42
934919,353020,2016-02-17,0000016868,True,55
935132,248356,2016-02-17,0000002969,True,51
935186,265253,2016-02-17,0000026172,True,104
939991,262937,2016-02-24,0000023194,True,96
943242,304260,2016-02-26,0000007332,True,55
947316,268053,2016-03-03,0000030554,True,21
947940,261171,2016-03-07,0000020520,True,33
950627,358944,2016-03-10,0000016160,True,30
951126,34668,2016-03-10,0000034067,True,31
952730,254131,2016-03-15,0000009892,True,26
961312,252588,2016-04-21,0000008947,True,50
962036,304260,2016-04-22,0000007332,True,74
966804,253018,2016-04-28,0000008858,True,84
978606,262937,2016-05-04,0000023194,True,19
982300,268363,2016-05-11,0000031791,True,48
983904,415118,2016-05-12,0000030831,True,12
988243,268799,2016-05-18,0000031462,True,12
991275,254131,2016-05-23,0000009892,True,58
996578,268799,2016-06-08,0000031462,True,30
996903,265386,2016-06-08,0000026324,True,64
998393,252978,2016-06-08,0000008818,True,29
999138,171604,2016-06-09,0000015615,True,11
999495,266937,2016-05-04,0000029332,True,32
1000687,265253,2016-06-15,0000026172,True,58
1011169,304260,2016-07-22,0000007332,True,96
1032355,263686,2016-08-09,0000024491,True,20
1033470,253018,2016-08-10,0000008858,True,71
1039455,345588,2016-08-25,0000004457,True,153
1046174,119033497,2016-09-12,0000036047,True,56
1046284,248256,2016-09-13,0000003116,True,33
1049604,258010,2016-09-08,0000026058,True,83
1054336,265386,2016-10-06,0000026324,True,108
1059140,304260,2016-10-21,0000007332,True,101
1064760,253018,2016-10-27,0000008858,True,82
1066518,34668,2016-10-27,0000034067,True,67
1073270,173094,2016-11-02,0000021510,True,40
1095466,248356,2016-11-30,0000002969,True,14
1110350,174336,2017-01-10,0000026780,True,27
1111887,250788,2017-01-11,0000006284,True,2
1154591,252978,2017-03-08,0000008818,True,91
1157093,32650,2017-03-14,0000006885,True,67
1157102,248356,2017-03-14,0000002969,True,73
1160665,168154,2017-03-21,0000001750,True,51
1161146,174901,2017-03-22,0000029905,True,69
1205418,173094,2017-05-09,0000021510,True,54
1210937,248356,2017-05-16,0000002969,True,28
1211028,28606,2017-05-16,0000037785,True,33
1212532,175749,2017-05-16,0000033185,True,87
1213757,260583,2017-05-18,0000019584,True,20
1215882,174901,2017-05-23,0000029905,True,49
1219566,268799,2017-05-31,0000031462,True,56
1223183,171649,2017-06-06,0000014930,True,43
1223959,1462309,2017-06-06,0000004127,True,25
1225014,119033497,2017-06-07,0000036047,True,57
1258211,253018,2017-06-06,0000008858,True,33
1259989,34668,2017-07-27,0000034067,True,93
1260248,248095,2017-07-27,0000002809,True,25
1264221,173094,2017-08-01,0000021510,True,51
1267930,114205175,2017-08-03,0000025743,True,43
1294378,251411,2017-09-06,0000006281,True,75
1296251,268799,2017-09-07,0000031462,True,81
1299962,43182327,2017-09-12,0000036047,True,15
1300598,252978,2017-09-12,0000008818,True,35
1301003,345588,2017-09-14,0000004457,True,7
1323882,253018,2017-10-26,0000008858,True,75
1327875,174765,2017-10-31,0000029644,True,36
1337515,114205175,2017-11-06,0000025743,True,57
1341426,173094,2017-11-07,0000021510,True,72
1352798,304260,2017-11-16,0000007332,True,12
1356664,255743,2017-11-28,0000012208,True,50
1361123,265253,2017-11-29,0000026172,True,35
1370526,174336,2018-01-17,0000026780,True,27
1376118,174336,2017-11-15,0000026780,True,68
1390455,173840,2018-02-13,0000024741,True,51
1390505,1462309,2018-02-13,0000004127,True,41
1396245,26893,2018-02-20,0000023217,True,10
1396806,114205175,2018-02-20,0000025743,True,44
1398030,884393,2018-02-21,0000016875,True,44
1398353,248356,2018-02-21,0000002969,True,60
1407036,28606,2018-02-28,0000037785,True,36
1412714,253018,2018-03-06,0000008858,True,26
1420162,248356,2018-03-14,0000002969,True,63
1422034,174336,2018-03-19,0000026780,True,74
1424156,252978,2018-02-28,0000008818,True,36
1435272,304260,2018-02-13,0000007332,True,8
1435846,114205175,2017-02-23,0000025743,True,49
1455956,114205175,2018-05-03,0000025743,True,50
1474326,252978,2018-05-15,0000008818,True,42
1478376,268799,2018-05-15,0000031462,True,32
1482995,89450,2018-05-30,0000021076,True,71
1484426,173094,2017-01-10,0000021510,True,56
1487584,251411,2018-06-05,0000006281,True,61
1488810,258937,2017-02-09,0000017843,True,126
1490434,247812,2017-02-16,0000002098,True,28
1511394,248095,2018-07-26,0000002809,True,30
1521731,263171,2017-05-25,0000023111,True,7
1523634,173094,2018-07-31,0000021510,True,67
1536534,267761,2018-08-06,0000030305,True,42
1537262,262125,2017-06-05,0000021535,True,27
1547347,258133,2017-06-09,0000019446,True,2
1552877,251411,2018-09-05,0000006281,True,67
1554120,253018,2018-09-05,0000008858,True,53
1554131,256839,2018-09-05,0000014693,True,46
1557623,171604,2018-09-12,0000015615,True,32
1559840,175749,2018-09-14,0000033185,True,57
1563799,884393,2018-06-13,0000016875,True,58
1585045,248095,2018-10-25,0000002809,True,18
1594547,175749,2018-11-06,0000033185,True,25
1597037,174765,2018-11-06,0000029644,True,10
1617978,268799,2018-11-27,0000031462,True,25
1618084,248356,2018-11-27,0000002969,True,41
1619940,171604,2018-11-28,0000015615,True,34
1622131,268363,2018-11-29,0000031791,True,48
1624612,261171,2018-12-04,0000020520,True,78
1625113,1462309,2018-12-05,0000004127,True,22
1628504,253018,2018-11-12,0000008858,True,62
1629300,3023697,2018-11-07,0000007431,True,49
1635540,251411,2019-01-08,0000006281,True,38
1637220,174336,2019-01-16,0000026780,True,24
1639508,267555,2018-12-13,0000030625,True,107
1659831,248095,2019-02-15,0000002809,True,42
1667377,89450,2019-02-21,0000021076,True,16
1674363,114205175,2019-02-21,0000025743,True,66
1679976,267555,2019-02-28,0000030625,True,23
1682748,171649,2019-03-05,0000014930,True,12
1692298,248356,2019-02-20,0000002969,True,47
1692744,252978,2019-02-21,0000008818,True,52
1697276,265253,2019-02-21,0000026172,True,43
1726754,173840,2019-05-02,0000024741,True,49
1755391,268799,2019-05-29,0000031462,True,54
1755441,884393,2019-05-14,0000016875,True,54
1758293,560592817,2019-06-10,0000023194,True,79
1758293,560592817,2019-06-10,0000023194,True,79
1762393,171649,2019-06-05,0000014930,True,30
1767340,251411,2019-05-29,0000006281,True,158
1768647,248356,2019-06-06,0000002969,True,50
1768957,251411,2014-01-07,0000006281,True,59
1769128,43182327,2017-06-01,0000036047,True,86
1769248,304260,2013-09-12,0000007332,True,13
1769842,251411,2017-11-29,0000006281,True,37
1771276,265253,2013-02-21,0000026172,True,65
1771612,265253,2014-03-12,0000026172,True,41
1805362,248356,2019-08-08,0000002969,True,8
1811560,257888,2019-08-02,0000020629,True,30
1823549,274715,2019-09-04,0000040704,True,21
1823835,268799,2019-09-10,0000031462,True,21
1827199,884393,2019-09-11,0000016875,True,51
1827469,345588,2019-09-19,0000004457,True,39
1831434,114205175,2019-08-06,0000025743,True,38
1855383,174765,2019-11-04,0000029644,True,25
1866976,175749,2019-11-13,0000033185,True,74
1869771,28606,2019-11-14,0000037785,True,30
1871972,174765,2019-11-05,0000029644,True,21
1872555,114205175,2019-11-06,0000025743,True,36
1876280,268363,2019-11-20,0000031791,True,62
1883213,28606,2019-12-04,0000037785,True,67
1883346,171604,2019-12-04,0000015615,True,47
1883415,174336,2019-11-20,0000026780,True,64
1907568,173094,2020-02-05,0000021510,True,77
1920181,248095,2020-02-14,0000002809,True,69
1922860,884393,2020-02-19,0000016875,True,36
1925659,266430,2020-02-25,0000027996,True,95
1928177,267555,2020-02-27,0000030625,True,20
1928539,265253,2020-02-20,0000026172,True,60
1932600,114205175,2020-02-20,0000025743,True,71
1934795,248356,2020-02-26,0000002969,True,47
1934936,171649,2020-03-03,0000014930,True,34
1938237,260149,2020-03-02,0000018926,True,62
1943376,265253,2020-03-03,0000026172,True,79
1945360,175749,2020-03-05,0000033185,True,83
1945818,247465,2020-03-05,0000002186,True,36
1948911,260619,2020-03-17,0000020212,True,26
1953220,273981,2020-04-02,0000039368,True,6
1967743,248450,2020-04-23,0000003453,True,3
1971566,255743,2020-04-28,0000012208,True,7
1979729,266767,2020-05-01,0000028823,True,25
1989695,174901,2020-05-13,0000029905,True,53
1991115,28606,2020-04-28,0000037785,True,6
1992240,114205175,2020-05-13,0000025743,True,5
1994450,301012547,2020-04-30,0000008504,True,16
1995413,353020,2020-05-12,0000016868,True,17
1998846,114205175,2020-05-06,0000025743,True,41
1999826,265253,2020-05-06,0000026172,True,25
2004927,175181,2020-05-07,0000031107,True,22
2008629,251148,2020-05-07,0000006176,True,30
2018879,247465,2020-05-14,0000002186,True,21
2019953,173094,2020-05-27,0000021510,True,83
2024294,262639,2020-05-13,0000022444,True,17
2024460,43182327,2020-05-05,0000036047,True,8
2029627,261171,2020-06-11,0000020520,True,6
2031941,258458,2020-06-03,0000016732,True,4
2038235,251411,2020-05-27,0000006281,True,78
2039215,251411,2020-06-02,0000006281,True,50
2087479,256893,2019-10-02,0000014707,True,206
2093662,353020,2019-06-04,0000016868,True,199
2101974,301012547,2020-08-18,0000008504,True,14
2103044,262639,2020-08-13,0000022444,True,69
2105835,1462309,2020-08-25,0000004127,True,46
2106635,274715,2020-05-13,0000040704,True,41
2107742,258458,2020-09-03,0000016732,True,5
2108889,253018,2020-09-08,0000008858,True,66
2110862,252978,2020-09-16,0000008818,True,27
2110983,265253,2020-09-16,0000026172,True,26
2112270,28606,2020-09-17,0000037785,True,40
2117557,247465,2020-08-06,0000002186,True,24
2119667,1462309,2020-09-08,0000004127,True,41
2126599,249841,2020-09-15,0000004447,True,39
2127751,248356,2020-09-15,0000002969,True,27
2135023,114205175,2020-11-09,0000025743,True,49
2145708,273673,2020-10-07,0000039020,True,17
2147918,262961,2020-10-29,0000023197,True,2
2161868,262961,2020-12-08,0000023197,True,11
2161982,268799,2020-12-09,0000031462,True,19
2162285,252978,2020-12-09,0000008818,True,49
2180283,253018,2020-12-01,0000008858,True,37
2219034,28606,2020-12-10,0000037785,True,30
2223458,253076,2021-02-24,0000009326,True,43
2227884,114205175,2021-03-02,0000025743,True,46
2228608,251411,2021-03-02,0000006281,True,44
2231267,28606,2021-03-03,0000037785,True,85
2237948,353020,2021-03-16,0000016868,True,32
2238305,174765,2021-03-16,0000029644,True,35
2238728,260583,2021-03-17,0000019584,True,28
2242010,274715,2021-03-24,0000040704,True,4
2244841,174336,2021-03-30,0000026780,True,54
2249591,884393,2021-03-15,0000016875,True,33
2254162,884393,2021-02-18,0000016875,True,29
2254888,884393,2021-04-21,0000016875,True,75
2273179,269924,2021-05-06,0000033213,True,74
2274214,175749,2021-05-06,0000033185,True,10
2274586,262125,2021-05-05,0000021535,True,13
2277173,251704,2021-05-06,0000007084,True,19
2294060,91797,2021-05-20,0000029669,True,6
2296771,174901,2021-05-11,0000029905,True,51
2299885,28606,2021-05-25,0000037785,True,41
2300960,263465,2021-05-26,0000023795,True,7
2302709,265253,2021-05-27,0000026172,True,39
2307847,171649,2021-05-05,0000014930,True,14
2313311,248356,2021-06-08,0000002969,True,32
2314243,175181,2021-05-12,0000031107,True,10
2324059,273729,2021-05-17,0000038725,True,8
2324059,273729,2021-05-17,0000038725,True,8
2325252,249841,2021-06-23,0000004447,True,32
2327061,171649,2021-06-24,0000014930,True,48
2332148,269924,2021-06-30,0000033213,True,35
2339985,253018,2021-06-08,0000008858,True,35
2344924,251411,2021-06-02,0000006281,True,78
2373687,265087,2021-08-11,0000025895,True,36
2390549,265253,2021-08-04,0000026172,True,50
2391752,266767,2021-07-29,0000028823,True,74
2393471,258458,2021-09-09,0000016732,True,18
2395845,265386,2021-09-13,0000026324,True,37
2397521,247465,2021-08-12,0000002186,True,20
2397564,253478,2021-09-14,0000009092,True,44
2397983,253018,2021-09-15,0000008858,True,36
2402197,168154,2021-09-28,0000001750,True,7
2404497,173840,2021-09-14,0000024741,True,45
2406675,268363,2021-09-14,0000031791,True,41
2420671,89450,2021-11-01,0000021076,True,3
2433908,265253,2021-11-10,0000026172,True,22
2435748,114205175,2021-11-11,0000025743,True,30
2438373,175749,2021-11-10,0000033185,True,53
2445529,28606,2021-11-17,0000037785,True,46
2452989,253018,2021-11-30,0000008858,True,40
2454550,260149,2021-12-02,0000018926,True,50
2454560,172131,2021-12-02,0000016040,True,73
2454647,171604,2021-12-02,0000015615,True,44
2457849,1462309,2021-12-07,0000004127,True,38
2460980,175749,2021-12-07,0000033185,True,49
2467453,28606,2021-11-10,0000037785,True,28
2468478,171604,2022-01-06,0000015615,True,45
2472312,248356,2021-12-16,0000002969,True,23
2476374,89450,2015-02-18,0000021076,True,44
2482776,261171,2022-01-05,0000020520,True,49
2487103,89450,2022-02-03,0000021076,True,3
2488913,265087,2022-02-09,0000025895,True,46
2515023,252033,2022-03-02,0000008063,True,46
2515134,267555,2022-02-24,0000030625,True,32
2515678,251704,2022-03-03,0000007084,True,33
2516047,174901,2022-02-23,0000029905,True,33
2516750,174336,2021-11-18,0000026780,True,48
2516928,175749,2022-03-04,0000033185,True,49
2519767,268799,2022-03-08,0000031462,True,14
2520795,171649,2022-03-09,0000014930,True,21
2520818,171604,2022-03-09,0000015615,True,28
2522505,268799,2022-03-10,0000031462,True,29
2524224,253018,2018-12-03,0000008858,True,29
2524384,260149,2022-03-14,0000018926,True,47
2527071,175749,2022-03-17,0000033185,True,30
2527735,175181,2022-03-18,0000031107,True,33
2529766,274715,2022-03-23,0000040704,True,4
2531473,174901,2022-03-16,0000029905,True,100
2549303,176787,2022-04-22,0000040211,True,9
2560367,174901,2022-05-10,0000029905,True,62
2560708,252033,2022-05-06,0000008063,True,31
2565084,247465,2022-05-12,0000002186,True,23
2566249,249841,2022-05-12,0000004447,True,33
2570614,114205175,2022-05-16,0000025743,True,6
2584586,248356,2022-05-11,0000002969,True,45
2584926,253018,2022-06-06,0000008858,True,161
2586606,265087,2022-06-08,0000025895,True,37
2586686,253018,2022-06-08,0000008858,True,36
2587472,253018,2022-06-09,0000008858,True,40
2592736,249841,2022-06-23,0000004447,True,42
2594444,247465,2022-06-30,0000002186,True,6
2612974,26893,2022-07-27,0000023217,True,9
2624131,174765,2022-08-09,0000029644,True,16
2626493,265253,2022-08-09,0000026172,True,47
2630980,114205175,2022-08-15,0000025743,True,26
2631380,266937,2022-08-15,0000029332,True,33
2635539,265087,2022-08-17,0000025895,True,41
2641366,247465,2022-08-11,0000002186,True,23
2643275,89450,2022-09-07,0000021076,True,42
2643479,251704,2022-09-07,0000007084,True,19
2643562,251411,2022-09-07,0000006281,True,53
2647508,1462309,2022-09-13,0000004127,True,52
2648941,267555,2022-09-15,0000030625,True,56
2648972,265253,2022-09-15,0000026172,True,54
2649396,274715,2021-12-21,0000040704,True,5
2650207,28606,2022-08-10,0000037785,True,27
2669844,174765,2022-10-31,0000029644,True,23
2679221,175181,2022-11-08,0000031107,True,26
2679635,255743,2022-11-08,0000012208,True,62
2691048,265087,2022-11-16,0000025895,True,8
2695713,89450,2022-11-16,0000021076,True,14
2696756,252033,2022-11-15,0000008063,True,40
2699054,251411,2022-11-29,0000006281,True,44
2701436,174765,2022-12-01,0000029644,True,54
2702807,260583,2022-12-05,0000019584,True,59
2707354,267761,2022-12-08,0000030305,True,42
3217030,174765,2020-09-16,0000029644,True,42
3354096,114205175,2021-05-06,0000025743,True,41
3534764,249841,2021-05-26,0000004447,True,35
401780,268363,2013-01-09,0000031791,True,2
402172,250788,2013-01-10,0000006284,True,2
410229,304260,2013-02-05,0000007332,True,11
419832,171604,2013-02-20,0000015615,True,55
421651,91823,2013-02-20,0000023666,True,17
423760,251411,2013-02-26,0000006281,True,55
424534,173840,2013-02-26,0000024741,True,64
426910,268053,2013-02-28,0000030554,True,18
430802,310240,2013-03-08,0000002491,True,58
433149,260583,2013-03-13,0000019584,True,12
435876,261171,2013-03-20,0000020520,True,76
439798,23557,2013-04-04,0000030697,True,25
445583,353020,2013-04-22,0000016868,True,83
458121,32650,2013-04-30,0000006885,True,19
466573,353020,2013-05-16,0000016868,True,19
466810,250788,2013-05-14,0000006284,True,8
467049,1462309,2013-05-15,0000004127,True,33
467912,91823,2013-05-14,0000023666,True,34
469999,268799,2013-05-22,0000031462,True,11
472298,252033,2013-05-29,0000008063,True,63
473426,260583,2013-05-29,0000019584,True,19
474207,268799,2013-06-04,0000031462,True,27
477608,173840,2013-05-14,0000024741,True,83
477750,248356,2013-06-14,0000002969,True,28
510560,253018,2013-09-03,0000008858,True,70
515191,273276,2013-09-11,0000038074,True,61
518802,252978,2013-09-17,0000008818,True,14
519519,353020,2013-09-18,0000016868,True,38
522879,261171,2013-09-25,0000020520,True,80
524934,250788,2013-10-03,0000006284,True,113
532004,884393,2013-10-23,0000016875,True,118
551719,265253,2013-11-14,0000026172,True,71
553700,171604,2013-11-18,0000015615,True,41
554217,253018,2013-11-20,0000008858,True,79
554220,248095,2013-11-20,0000002809,True,22
555451,249841,2013-11-21,0000004447,True,16
558208,174336,2013-12-03,0000026780,True,28
558372,261171,2013-12-03,0000020520,True,60
558388,268799,2013-12-03,0000031462,True,17
559015,267761,2013-12-04,0000030305,True,20
560120,265253,2013-12-05,0000026172,True,49
591170,34668,2014-02-25,0000034067,True,74
592152,273276,2014-02-25,0000038074,True,53
